,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,state_clean
1518,Gujarat,bharuch,Vashi Narendrasinh Randhirsinh,MALE,47,GENERAL,YJJP,Pendulum,808,0,808,1564519,gujarat
1519,Gujarat,bharuch,Sabbirbhai Musabhai Patel,MALE,64,GENERAL,ADPT,Balloon,826,0,826,1564519,gujarat
1520,Gujarat,bharuch,Sukhdev Bhikhabhai Vasava,MALE,37,ST,BMUP,Cot,1218,3,1221,1564519,gujarat
1521,Gujarat,bharuch,Ashokchandra Bhikhubhai Parmar,MALE,58,SC,IND,Tractor Chalata Kisan,2845,6,2851,1564519,gujarat
1522,Gujarat,bharuch,Jitendra Parmar (Jitu Chowkidar),MALE,56,GENERAL,IND,Gas Cylinder,1323,4,1327,1564519,gujarat
1523,Gujarat,bharuch,Patel Imran Umarjibhai,MALE,35,GENERAL,IND,Ludo,1510,0,1510,1564519,gujarat
1524,Gujarat,bharuch,Mukhtiyar Abdulrahim Shaikh (BansiMama),MALE,57,GENERAL,IND,Batsman,2067,0,2067,1564519,gujarat
1525,Gujarat,bharuch,Vasava Navinbhai Himmatbhai,MALE,56,ST,IND,COMPUTER,8148,7,8155,1564519,gujarat
1526,Gujarat,bharuch,Vikramsinh Dalsukhbhai Gohil,MALE,37,GENERAL,IND,Battery Torch,3831,2,3833,1564519,gujarat
1527,Gujarat,bharuch,Sapa Rafikbhai Sulemanbhai,MALE,51,GENERAL,IND,Bat,3829,0,3829,1564519,gujarat
1528,Gujarat,bharuch,Sindha Kiritsinh Alias Jalamsinh Nathubava,MALE,40,GENERAL,IND,Air Conditioner,15110,0,15110,1564519,gujarat
1529,Gujarat,bharuch,Solanki Rajeshbhai Lallubhai,MALE,37,SC,IND,Cup & Saucer,8037,1,8038,1564519,gujarat
1530,Gujarat,bharuch,NOTA,unknown,46,unkown,NOTA,unkown,6244,77,6321,1564519,gujarat
1531,Gujarat,bardoli,CHAUDHARI DR. TUSHARBHAI AMARSINHBHAI,MALE,53,ST,INC,Hand,524474,2352,526826,1826526,gujarat
1532,Gujarat,bardoli,DINESHBHAI GULABBHAI CHAUDHARI,MALE,43,ST,BSP,Elephant,9504,16,9520,1826526,gujarat
1533,Gujarat,bardoli,PARBHUBHAI NAGARBHAI VASAVA,MALE,49,ST,BJP,Lotus,740448,1825,742273,1826526,gujarat
1534,Gujarat,bardoli,GAMIT KAUSHIKBHAI VIRENDRABHAI,MALE,43,ST,SVPP,Whistle,5340,3,5343,1826526,gujarat
1535,Gujarat,bardoli,GAMIT MOHANBHAI BABUBHAI,MALE,74,ST,BARESP,Air Conditioner,1691,1,1692,1826526,gujarat
1536,Gujarat,bardoli,GAMIT SURESHBHAI BABUBHAI,MALE,53,ST,STBSP,Ganna Kisan,1559,13,1572,1826526,gujarat
1537,Gujarat,bardoli,VASAVA UTTAMBHAI SOMABHAI,MALE,46,ST,BTP,Auto- Rickshaw,11713,68,11781,1826526,gujarat
1538,Gujarat,bardoli,ARVINDBHAI BHANABHAI RATHOD,MALE,49,ST,IND,Bat,1727,3,1730,1826526,gujarat
1539,Gujarat,bardoli,UMEDBHAI BHIMSINGBHAI GAMIT,MALE,30,ST,IND,DIAMOND,5459,10,5469,1826526,gujarat
1540,Gujarat,bardoli,PRAGNESHBHAI RATILAL CHAUDHARI,MALE,41,ST,IND,Dish Antenna,3824,4,3828,1826526,gujarat
1541,Gujarat,bardoli,VASAVA FATESINGBHAI VAHRIYABHAI,MALE,58,ST,IND,Telephone,8978,1,8979,1826526,gujarat
1542,Gujarat,bardoli,SURESHBHAI MOTIYABHAI CHAUDHARI,MALE,61,ST,IND,Scissors,6111,0,6111,1826526,gujarat
1543,Gujarat,bardoli,NOTA,unknown,46,unkown,NOTA,unkown,22823,91,22914,1826526,gujarat
1544,Gujarat,surat,Ashok Patel (Adhevada),MALE,45,GENERAL,INC,Hand,246978,443,247421,1655704,gujarat
1545,Gujarat,surat,Darshana Vikram Jardosh,FEMALE,58,GENERAL,BJP,Lotus,794133,1518,795651,1655704,gujarat
1546,Gujarat,surat,Adv. Vijay Shenmare,MALE,64,GENERAL,CPI,Ears of Corn And Sickle,5732,3,5735,1655704,gujarat
1547,Gujarat,surat,Captain Rita Maa,FEMALE,52,GENERAL,PPOI,FLUTE,642,1,643,1655704,gujarat
1548,Gujarat,surat,Shri. Gautamraj Hindustani,MALE,50,GENERAL,YuS,Bat,721,1,722,1655704,gujarat
1549,Gujarat,surat,Jogiya Amisha Vikrambhai,FEMALE,29,GENERAL,SANVP,Harmonium,606,1,607,1655704,gujarat
1550,Gujarat,surat,Dhameliya Piyush Vallabhbhai (R.D.P),MALE,39,GENERAL,REALDP,Pen Nib with Seven Rays,532,0,532,1655704,gujarat
1551,Gujarat,surat,Tulsibhai Laxmanbhai Dakhara,MALE,52,GENERAL,IND,Television,412,2,414,1655704,gujarat
1552,Gujarat,surat,Dinesh Jikadra Prajapati,MALE,29,GENERAL,IND,Pot,1004,9,1013,1655704,gujarat
1553,Gujarat,surat,Dipak Gangani,MALE,34,GENERAL,IND,Tractor Chalata Kisan,716,1,717,1655704,gujarat
1554,Gujarat,surat,Mahyavanshi Natvarbhai Dahyabhai,MALE,40,SC,IND,Telephone,1015,5,1020,1655704,gujarat
1555,Gujarat,surat,Rameshbhai P. Baraiya (Pati),MALE,54,GENERAL,IND,BENCH,1056,1,1057,1655704,gujarat
1556,Gujarat,surat,Surwade Santosh Avdhut (Gabbar),MALE,36,SC,IND,Ganna Kisan,2348,0,2348,1655704,gujarat
1557,Gujarat,surat,NOTA,unknown,46,unkown,NOTA,unkown,10464,68,10532,1655704,gujarat
1558,Gujarat,navsari,PATEL DHARMESHBHAI BHIMBHAI,MALE,47,GENERAL,INC,Hand,281663,1408,283071,1971658,gujarat
1559,Gujarat,navsari,C. R. Patil,MALE,64,GENERAL,BJP,Lotus,969430,3309,972739,1971658,gujarat
1560,Gujarat,navsari,VINEETA ANIRUDDH SINH,FEMALE,38,GENERAL,BSP,Elephant,9331,35,9366,1971658,gujarat
1561,Gujarat,navsari,AMRUTHAM NARSAIAH PAPAIAH,MALE,58,GENERAL,PPOI,Pineapple,826,3,829,1971658,gujarat
1562,Gujarat,navsari,Dr. KANUBHAI KHADADIYA,MALE,61,GENERAL,SUCI(C),Battery Torch,725,0,725,1971658,gujarat
1563,Gujarat,navsari,JAVADKHAN PATHAN,MALE,35,GENERAL,YuS,Bat,573,1,574,1971658,gujarat
1564,Gujarat,navsari,JITENDRABHAI PREMNATH MISHRA,MALE,48,GENERAL,SANVP,Harmonium,540,0,540,1971658,gujarat
1565,Gujarat,navsari,PASVAN VIRENDRA,MALE,49,SC,BBC,Bead Necklace,495,2,497,1971658,gujarat
1566,Gujarat,navsari,SHARMA RAJMAL MOHANLAL (GABBAR),MALE,37,GENERAL,STBSP,Hat,569,1,570,1971658,gujarat
1567,Gujarat,navsari,SHRIPRAKASH SHUKLA,MALE,48,GENERAL,BSCP,FLUTE,613,0,613,1971658,gujarat
1568,Gujarat,navsari,SACHIN G. KINDA,MALE,38,GENERAL,RNNBP,Tennis Racket & Ball,808,3,811,1971658,gujarat
1569,Gujarat,navsari,HIRAMANIBEN,FEMALE,32,GENERAL,RSPS,Cup & Saucer,3013,3,3016,1971658,gujarat
1570,Gujarat,navsari,ANISHBHAI GAFFARBHAI BHIMANI (Ganibhai),MALE,62,GENERAL,IND,Camera,1049,0,1049,1971658,gujarat
1571,Gujarat,navsari,KHAN HEENABEGUM KAMRUDDIN,FEMALE,38,GENERAL,IND,Helicopter,1745,0,1745,1971658,gujarat
1572,Gujarat,navsari,GOVINDBHAI LAXMANBHAI RATHOD,MALE,62,SC,IND,Auto- Rickshaw,4189,6,4195,1971658,gujarat
1573,Gujarat,navsari,CHANDANSINH SHIVVADANSINH THAKUR,MALE,33,GENERAL,IND,Electric Pole,5982,2,5984,1971658,gujarat
1574,Gujarat,navsari,CHAUHAN NILESHKUMAR,MALE,43,SC,IND,Phone Charger,2914,3,2917,1971658,gujarat
1575,Gujarat,navsari,JAVID AHMAD SHEKH,MALE,35,GENERAL,IND,HOCKEY & BALL,2480,0,2480,1971658,gujarat
1576,Gujarat,navsari,JAIN RAJENDRAKUMAR ANILKUMAR,MALE,32,GENERAL,IND,DIAMOND,2104,0,2104,1971658,gujarat
1577,Gujarat,navsari,PATEL NAVINKUMAR SHANKARBHAI,MALE,47,GENERAL,IND,Pressure Cooker,596,1,597,1971658,gujarat
1578,Gujarat,navsari,RAMJAN MANSURI - PATRAKAR,MALE,52,GENERAL,IND,Helmet,577,0,577,1971658,gujarat
1579,Gujarat,navsari,SHAIKH SAEED INAYAT PATRAKAR,MALE,25,GENERAL,IND,Pen Nib with Seven Rays,1029,0,1029,1971658,gujarat
1580,Gujarat,navsari,SHEKH HAMID RAMJAN,MALE,57,GENERAL,IND,Gas Cylinder,662,1,663,1971658,gujarat
1581,Gujarat,navsari,SAIYAD MEHMUD AHMAD,MALE,61,GENERAL,IND,Ganna Kisan,795,2,797,1971658,gujarat
1582,Gujarat,navsari,SOHILKHAN HASHIMKHAN (Sohil Panchar),MALE,33,GENERAL,IND,Tyres,1495,2,1497,1971658,gujarat
1583,Gujarat,navsari,NOTA,unknown,46,unkown,NOTA,unkown,8878,155,9033,1971658,gujarat
1584,Gujarat,valsad,KISHORBHAI RAMANBHAI PATEL (Rajubhai),MALE,54,ST,BSP,Elephant,15344,15,15359,1671030,gujarat
1585,Gujarat,valsad,CHAUDHARI JITUBHAI HARJIBHAI,MALE,54,ST,INC,Hand,416310,1873,418183,1671030,gujarat
1586,Gujarat,valsad,Dr.K.C.PATEL,MALE,69,ST,BJP,Lotus,770442,1538,771980,1671030,gujarat
1587,Gujarat,valsad,PATEL NARESHBHAI BABUBHAI,MALE,54,ST,SVPP,Whistle,7173,5,7178,1671030,gujarat
1588,Gujarat,valsad,PATEL PANKAJBHAI LALLUBHAI,MALE,36,ST,BTP,Auto- Rickshaw,9488,48,9536,1671030,gujarat
1589,Gujarat,valsad,BABUBHAI CHHAGANBHAI TALAVIYA,MALE,65,ST,BMUP,Cot,2557,0,2557,1671030,gujarat
1590,Gujarat,valsad,GAURANGBHAI RAMESHBHAI PATEL,MALE,35,ST,IND,Ganna Kisan,2983,14,2997,1671030,gujarat
1591,Gujarat,valsad,GANVIT JAYENDRABHAI LAXMANBHAI,MALE,39,ST,IND,COMPUTER,5817,2,5819,1671030,gujarat
1592,Gujarat,valsad,PATEL UMESHBHAI MAGANBHAI,MALE,46,ST,IND,Tractor Chalata Kisan,7460,1,7461,1671030,gujarat
1593,Gujarat,valsad,NOTA,unknown,46,unkown,NOTA,unkown,19264,43,19307,1671030,gujarat
1594,Haryana,ambala,ARUN KUMAR,MALE,46,SC,CPI,Ears of Corn And Sickle,7540,23,7563,1853711,haryana
1595,Haryana,ambala,NARESH KUMAR,MALE,55,SC,BSP,Elephant,96205,91,96296,1853711,haryana
1596,Haryana,ambala,RATTAN LAL KATARIA,MALE,67,SC,BJP,Lotus,744438,2070,746508,1853711,haryana
1597,Haryana,ambala,RAM PAL,MALE,61,SC,INLD,Spectacles,19518,57,19575,1853711,haryana
1598,Haryana,ambala,SELJA,FEMALE,56,SC,INC,Hand,403678,485,404163,1853711,haryana
1599,Haryana,ambala,Anil Kumar,MALE,37,SC,RPI(A),Sewing Machine,2123,5,2128,1853711,haryana
1600,Haryana,ambala,PURAN CHAND,MALE,61,SC,RasLP,COCONUT FARM,719,0,719,1853711,haryana
1601,Haryana,ambala,PRITHVI RAJ,MALE,61,SC,AAAP,Broom,12260,42,12302,1853711,haryana
1602,Haryana,ambala,RAJENDER KUMAR BHATLI,MALE,49,SC,BSCP,FLUTE,1161,1,1162,1853711,haryana
1603,Haryana,ambala,VARUN KUMAR JAGLAN,MALE,32,SC,PPID,Kettle,948,1,949,1853711,haryana
1604,Haryana,ambala,SANDEEP SINGH,MALE,26,SC,AAPP,Battery Torch,885,9,894,1853711,haryana
1605,Haryana,ambala,SURAJ KUMAR,MALE,36,SC,BMUP,Cot,1842,0,1842,1853711,haryana
1606,Haryana,ambala,SURAJ BHAN NARWAL,MALE,64,SC,PSPL,Key,1072,0,1072,1853711,haryana
1607,Haryana,ambala,JATINDER SINGH,MALE,36,SC,IND,Tractor Chalata Kisan,2619,18,2637,1853711,haryana
1608,Haryana,ambala,BETA MAM CHAND RATTUWALA,MALE,35,SC,IND,DIAMOND,3265,5,3270,1853711,haryana
1609,Haryana,ambala,RANJEET SINGH,MALE,38,SC,IND,Glass Tumbler,3740,2,3742,1853711,haryana
1610,Haryana,ambala,RATTAN LAL,MALE,69,SC,IND,Chakki,1892,2,1894,1853711,haryana
1611,Haryana,ambala,SURAJ BHAN,MALE,62,SC,IND,Tray,1575,1,1576,1853711,haryana
1612,Haryana,ambala,NOTA,unknown,46,unkown,NOTA,unkown,7914,29,7943,1853711,haryana
1613,Haryana,kurukshetra,ARJUN SINGH CHAUTALA,MALE,26,GENERAL,INLD,Spectacles,60574,105,60679,1657335,haryana
1614,Haryana,kurukshetra,NAYAB SINGH,MALE,49,GENERAL,BJP,Lotus,686588,2041,688629,1657335,haryana
1615,Haryana,kurukshetra,NIRMAL SINGH,MALE,66,GENERAL,INC,Hand,303722,316,304038,1657335,haryana
1616,Haryana,kurukshetra,SHASHI,FEMALE,59,GENERAL,BSP,Elephant,75533,92,75625,1657335,haryana
1617,Haryana,kurukshetra,JAI BHAGWAN SHARMA (DD),MALE,57,GENERAL,JNJP,Chappals,68437,76,68513,1657335,haryana
1618,Haryana,kurukshetra,JYOTI HIBANA,FEMALE,37,GENERAL,NNMP,Ganna Kisan,974,11,985,1657335,haryana
1619,Haryana,kurukshetra,NITIN,MALE,27,GENERAL,AAPP,Battery Torch,467,0,467,1657335,haryana
1620,Haryana,kurukshetra,RAJ KUMARI,FEMALE,35,SC,BHAPRAP,Ludo,506,1,507,1657335,haryana
1621,Haryana,kurukshetra,RAM NARAYAN,MALE,29,SC,BJSAP,Bat,765,1,766,1657335,haryana
1622,Haryana,kurukshetra,VIKRAM SINGH,MALE,44,GENERAL,BSCP,FLUTE,1175,11,1186,1657335,haryana
1623,Haryana,kurukshetra,SANDEEP KUMAR KAUSHIK,MALE,38,GENERAL,RasLP,COCONUT FARM,682,4,686,1657335,haryana
1624,Haryana,kurukshetra,SUBHASH CHAND BEDI,MALE,47,SC,PSPL,Key,1087,4,1091,1657335,haryana
1625,Haryana,kurukshetra,SUMER CHAND,MALE,63,GENERAL,PPID,Basket containing Fruits,2313,0,2313,1657335,haryana
1626,Haryana,kurukshetra,ANIL YOGI UPADHYAY,MALE,37,GENERAL,IND,Batsman,1939,1,1940,1657335,haryana
1627,Haryana,kurukshetra,ASHWINI SHARMA HRITTWAL,MALE,55,GENERAL,IND,Cauliflower,4611,0,4611,1657335,haryana
1628,Haryana,kurukshetra,CS KANWALJIT SINGH,MALE,30,GENERAL,IND,Sewing Machine,2804,7,2811,1657335,haryana
1629,Haryana,kurukshetra,JAI PARKASH SHARMA,MALE,64,GENERAL,IND,COMPUTER,1343,1,1344,1657335,haryana
1630,Haryana,kurukshetra,BALVEER SINGH,MALE,74,GENERAL,IND,Table,2448,1,2449,1657335,haryana
1631,Haryana,kurukshetra,RAMESH CHANDER KHATKAR,MALE,38,GENERAL,IND,Plastering Trowel,1466,1,1467,1657335,haryana
1632,Haryana,kurukshetra,RAMESHWAR (FOJI),MALE,49,GENERAL,IND,Gas Stove,1125,4,1129,1657335,haryana
1633,Haryana,kurukshetra,ROSHAN LAL MUWAL,MALE,60,SC,IND,Tractor Chalata Kisan,886,2,888,1657335,haryana
1634,Haryana,kurukshetra,SANDEEP SINGH BHARTI,MALE,35,GENERAL,IND,Cup & Saucer,3088,26,3114,1657335,haryana
1635,Haryana,kurukshetra,SACHIN GABA,MALE,37,GENERAL,IND,Helicopter,919,2,921,1657335,haryana
1636,Haryana,kurukshetra,SATISH SINGAL,MALE,59,GENERAL,IND,Gas Cylinder,845,0,845,1657335,haryana
1637,Haryana,kurukshetra,NOTA,unknown,46,unkown,NOTA,unkown,3165,33,3198,1657335,haryana
1638,Haryana,sirsa,Ashok Tanwar,MALE,43,SC,INC,Hand,404099,334,404433,1803349,haryana
1639,Haryana,sirsa,Charanjeet Singh Rori,MALE,49,SC,INLD,Spectacles,87979,114,88093,1803349,haryana
1640,Haryana,sirsa,Janak Raj Atwal,MALE,50,SC,BSP,Elephant,25080,27,25107,1803349,haryana
1641,Haryana,sirsa,Sunita Duggal,FEMALE,51,SC,BJP,Lotus,712877,1474,714351,1803349,haryana
1642,Haryana,sirsa,Ankur Gill,MALE,27,SC,SHS,Bow & Arrow,3743,6,3749,1803349,haryana
1643,Haryana,sirsa,Angrej Singh Alahi,MALE,41,SC,RasLP,COCONUT FARM,1933,5,1938,1803349,haryana
1644,Haryana,sirsa,Jaswant,MALE,41,SC,BSCP,FLUTE,1536,0,1536,1803349,haryana
1645,Haryana,sirsa,Nirmal Singh Malri,MALE,37,SC,JNJP,Chappals,95792,122,95914,1803349,haryana
1646,Haryana,sirsa,Brij Pal Balmiki,MALE,47,SC,BMUP,Cot,1514,0,1514,1803349,haryana
1647,Haryana,sirsa,Rajesh Chaubara,MALE,39,SC,RMPOI,Pot,1848,3,1851,1803349,haryana
1648,Haryana,sirsa,Dr. Rajesh Mehandia,MALE,44,SC,PPID,Basket containing Fruits,3037,1,3038,1803349,haryana
1649,Haryana,sirsa,Hira Singh Hanspur,MALE,47,SC,PSPL,Key,1947,4,1951,1803349,haryana
1650,Haryana,sirsa,Kashmir Chand Oad,MALE,69,SC,IND,Auto- Rickshaw,4052,4,4056,1803349,haryana
1651,Haryana,sirsa,Dalip Luna,MALE,31,SC,IND,Air Conditioner,1319,0,1319,1803349,haryana
1652,Haryana,sirsa,Deepak,MALE,28,SC,IND,Almirah,1543,0,1543,1803349,haryana
1653,Haryana,sirsa,Rajender Sirsa,MALE,40,SC,IND,Tractor Chalata Kisan,6447,1,6448,1803349,haryana
1654,Haryana,sirsa,Vinod Kumar Sirkiband (Gihara),MALE,42,SC,IND,Apple,3839,0,3839,1803349,haryana
1655,Haryana,sirsa,Virender Singh,MALE,40,SC,IND,Battery Torch,877,1,878,1803349,haryana
1656,Haryana,sirsa,Surender Kumar,MALE,41,SC,IND,Batsman,1186,0,1186,1803349,haryana
1657,Haryana,sirsa,Surajmal Athwal,MALE,61,SC,IND,Baby Walker,2403,0,2403,1803349,haryana
1658,Haryana,sirsa,NOTA,unknown,46,unkown,NOTA,unkown,4319,20,4339,1803349,haryana
1659,Haryana,hisar,BRIJENDRA SINGH,MALE,46,GENERAL,BJP,Lotus,599951,3338,603289,1631817,haryana
1660,Haryana,hisar,BHAVYA BISHNOI,MALE,26,GENERAL,INC,Hand,183960,409,184369,1631817,haryana
1661,Haryana,hisar,SUKHBIR SINGH,MALE,36,GENERAL,CPIM,"Hammer, Sickle and Star",9136,14,9150,1631817,haryana
1662,Haryana,hisar,SURINDER SHARMA,MALE,58,GENERAL,BSP,Elephant,45090,100,45190,1631817,haryana
1663,Haryana,hisar,SURESH KOTH,MALE,50,GENERAL,INLD,Spectacles,9739,22,9761,1631817,haryana
1664,Haryana,hisar,JAI BHAGWAN,MALE,48,SC,BMUP,Coat,2090,3,2093,1631817,haryana
1665,Haryana,hisar,DARA SINGH,MALE,27,SC,BHTJP,Almirah,1248,21,1269,1631817,haryana
1666,Haryana,hisar,DUSHYANT CHAUTALA,MALE,31,GENERAL,JNJP,Chappals,288425,796,289221,1631817,haryana
1667,Haryana,hisar,PAWAN FOUJI,MALE,51,SC,RABSP,Telephone,1769,8,1777,1631817,haryana
1668,Haryana,hisar,VIKAS GODARA,MALE,36,GENERAL,RasLP,COCONUT FARM,891,2,893,1631817,haryana
1669,Haryana,hisar,SHASHI BHARAT BHUSHAN,MALE,54,GENERAL,PSPL,Key,416,1,417,1631817,haryana
1670,Haryana,hisar,SANDEEP,MALE,30,GENERAL,BHAPRAP,Ludo,516,5,521,1631817,haryana
1671,Haryana,hisar,KAKA SAHIL THAKRAL,MALE,25,GENERAL,SPAKP,Swing,770,0,770,1631817,haryana
1672,Haryana,hisar,ANOOP MEHTA,MALE,54,GENERAL,IND,Helicopter,997,1,998,1631817,haryana
1673,Haryana,hisar,ATAM PARKASH,MALE,62,GENERAL,IND,Cot,1207,0,1207,1631817,haryana
1674,Haryana,hisar,KULDEEP BHUKKAL,MALE,26,SC,IND,Camera,5330,4,5334,1631817,haryana
1675,Haryana,hisar,DEEPAK,MALE,28,GENERAL,IND,Cauliflower,5867,0,5867,1631817,haryana
1676,Haryana,hisar,PYARELAL CHOHAN ADVOCATE,MALE,71,SC,IND,Sewing Machine,930,0,930,1631817,haryana
1677,Haryana,hisar,PARDEEP KUMAR,MALE,32,GENERAL,IND,Apple,521,1,522,1631817,haryana
1678,Haryana,hisar,BAJRANG VATS,MALE,29,GENERAL,IND,Truck,803,5,808,1631817,haryana
1679,Haryana,hisar,BIJENDER,MALE,38,GENERAL,IND,Batsman,455,4,459,1631817,haryana
1680,Haryana,hisar,MANGE RAM VERMA,MALE,50,GENERAL,IND,Tractor Chalata Kisan,991,2,993,1631817,haryana
1681,Haryana,hisar,SHAMSHER SINGH,MALE,54,GENERAL,IND,Cup & Saucer,485,0,485,1631817,haryana
1682,Haryana,hisar,SALEEM DIN,MALE,26,GENERAL,IND,Shoe,6337,2,6339,1631817,haryana
1683,Haryana,hisar,SUDHIR GODARA,MALE,42,GENERAL,IND,Binoculars,3757,0,3757,1631817,haryana
1684,Haryana,hisar,SUMIT KUMAR,MALE,26,GENERAL,IND,BELT,492,1,493,1631817,haryana
1685,Haryana,hisar,NOTA,unknown,46,unkown,NOTA,unkown,2927,30,2957,1631817,haryana
1686,Haryana,karnal,Kuldip Sharma,MALE,62,GENERAL,INC,Hand,255163,289,255452,1904193,haryana
1687,Haryana,karnal,Dharmvir Padha,MALE,56,GENERAL,INLD,Spectacles,15748,49,15797,1904193,haryana
1688,Haryana,karnal,Pankaj,MALE,31,GENERAL,BSP,Elephant,67091,92,67183,1904193,haryana
1689,Haryana,karnal,Sanjay Bhatia,MALE,51,GENERAL,BJP,Lotus,909432,2162,911594,1904193,haryana
1690,Haryana,karnal,Ankur,MALE,29,GENERAL,AAPP,Battery Torch,2785,4,2789,1904193,haryana
1691,Haryana,karnal,Anil Kumar,MALE,45,SC,JJJKP,Shoe,1235,8,1243,1904193,haryana
1692,Haryana,karnal,Ishwar Chand Salwan,MALE,69,SC,AJNSP,Tractor Chalata Kisan,545,6,551,1904193,haryana
1693,Haryana,karnal,Ishwar Sharma,MALE,58,GENERAL,RasLP,COCONUT FARM,808,0,808,1904193,haryana
1694,Haryana,karnal,Kitab Singh,MALE,61,SC,PPID,Basket containing Fruits,2117,1,2118,1904193,haryana
1695,Haryana,karnal,Krishan Kumar Aggarwal,MALE,41,GENERAL,AAAP,Broom,22042,42,22084,1904193,haryana
1696,Haryana,karnal,Tilak Raj,MALE,60,GENERAL,RGD,Batsman,774,0,774,1904193,haryana
1697,Haryana,karnal,Dinesh Sharma,MALE,28,GENERAL,SHS,Bow & Arrow,1723,8,1731,1904193,haryana
1698,Haryana,karnal,Naresh Kumar,MALE,38,SC,PSPL,Key,2337,3,2340,1904193,haryana
1699,Haryana,karnal,Vicky Chinalya,MALE,27,SC,SNP,Glass Tumbler,3316,2,3318,1904193,haryana
1700,Haryana,karnal,Jagdish,MALE,66,GENERAL,IND,Air Conditioner,1184,2,1186,1904193,haryana
1701,Haryana,karnal,Parmod Sharma,MALE,54,GENERAL,IND,Gas Cylinder,6287,4,6291,1904193,haryana
1702,Haryana,karnal,NOTA,unknown,46,unkown,NOTA,unkown,5439,24,5463,1904193,haryana
1703,Haryana,sonipat,BHUPINDER SINGH HOODA,MALE,72,GENERAL,INC,Hand,421229,1571,422800,1592611,haryana
1704,Haryana,sonipat,RAMESH CHANDER KAUSHIK,MALE,62,GENERAL,BJP,Lotus,583988,3676,587664,1592611,haryana
1705,Haryana,sonipat,SURENDER KUMAR CHHIKARA,MALE,49,GENERAL,INLD,Spectacles,9129,20,9149,1592611,haryana
1706,Haryana,sonipat,KUSUM PARASHAR,FEMALE,41,GENERAL,MYSP,Bottle,595,10,605,1592611,haryana
1707,Haryana,sonipat,DIGVIJAY SINGH CHAUTALA,MALE,28,GENERAL,JNJP,Chappals,50904,258,51162,1592611,haryana
1708,Haryana,sonipat,SANT DHARAMVEER CHOTIWALA,MALE,47,GENERAL,BAHUMP,Whistle,335,22,357,1592611,haryana
1709,Haryana,sonipat,COMRADE BALBEER SINGH,MALE,60,SC,SUCI(C),Cup & Saucer,866,5,871,1592611,haryana
1710,Haryana,sonipat,MANISH,MALE,29,GENERAL,AAPP,Battery torch,307,2,309,1592611,haryana
1711,Haryana,sonipat,MAHAVEER,MALE,56,GENERAL,RMEP,Tractor Chalata Kisan,507,2,509,1592611,haryana
1712,Haryana,sonipat,MOHAN,MALE,51,GENERAL,AIFB,Lion,391,1,392,1592611,haryana
1713,Haryana,sonipat,RAJ BALA SAINI,FEMALE,44,GENERAL,LTSP,Auto- Rickshaw,34958,88,35046,1592611,haryana
1714,Haryana,sonipat,RAJESH SHARMA,MALE,39,GENERAL,PSPL,Key,429,1,430,1592611,haryana
1715,Haryana,sonipat,RAMDIYA,MALE,76,GENERAL,SNP,Glass Tumbler,1709,0,1709,1592611,haryana
1716,Haryana,sonipat,SUKHMANDAR SINGH KHARB,MALE,31,GENERAL,RJAVP,Electric Pole,532,3,535,1592611,haryana
1717,Haryana,sonipat,SUDHIR KUMAR,MALE,42,SC,BHAPRAP,Ludo,1581,8,1589,1592611,haryana
1718,Haryana,sonipat,ANIL KUMAR,MALE,40,GENERAL,IND,Air Conditioner,1975,0,1975,1592611,haryana
1719,Haryana,sonipat,ASHWANI,MALE,35,GENERAL,IND,Gas Cylinder,1542,2,1544,1592611,haryana
1720,Haryana,sonipat,KARAN SINGH,MALE,39,GENERAL,IND,Pan,1161,1,1162,1592611,haryana
1721,Haryana,sonipat,DR. JAGBIR SINGH,MALE,64,SC,IND,Bat,377,6,383,1592611,haryana
1722,Haryana,sonipat,JAI PRAKASH,MALE,54,GENERAL,IND,Balloon,196,0,196,1592611,haryana
1723,Haryana,sonipat,DHARAMBIR,MALE,39,SC,IND,Ganna Kisan,499,1,500,1592611,haryana
1724,Haryana,sonipat,PARDEEP CHAHAL,MALE,32,GENERAL,IND,Black Board,128,0,128,1592611,haryana
1725,Haryana,sonipat,BIJENDER,MALE,54,GENERAL,IND,Helicopter,235,1,236,1592611,haryana
1726,Haryana,sonipat,BIJENDER KUMAR,MALE,40,SC,IND,Almirah,256,0,256,1592611,haryana
1727,Haryana,sonipat,MASTER RAMESH KHATRI LAMBARDAR,MALE,58,GENERAL,IND,Cauliflower,1701,0,1701,1592611,haryana
1728,Haryana,sonipat,RAVINDER KUMAR,MALE,37,GENERAL,IND,School Bag,290,0,290,1592611,haryana
1729,Haryana,sonipat,SHIYANAND TYAGI,MALE,55,GENERAL,IND,Baby Walker,257,2,259,1592611,haryana
1730,Haryana,sonipat,SATINDER RATHI,MALE,52,GENERAL,IND,Batsman,384,1,385,1592611,haryana
1731,Haryana,sonipat,SATISH RAJ DESWAL,MALE,50,GENERAL,IND,Sewing Machine,4899,27,4926,1592611,haryana
1732,Haryana,sonipat,NOTA,unknown,46,unkown,NOTA,unkown,2416,48,2464,1592611,haryana
1733,Haryana,rohtak,ARVIND KUMAR SHARMA,MALE,56,GENERAL,BJP,Lotus,566242,7603,573845,1737133,haryana
1734,Haryana,rohtak,KISHAN LAL PANCHAL,MALE,51,GENERAL,BSP,Elephant,38163,201,38364,1737133,haryana
